Date,Close,Volume,Market Capitalization,Operating Expenses to Revenue,Operating Cash Flow to CapEx
2020-05-18,78.73999786376953,135178400,1510052700926.2,0.16066,10.396805
2020-05-19,78.28500366210938,101729600,1510052700926.2,0.16066,10.396805
2020-05-20,79.80750274658203,111504800,1510052700926.2,0.16066,10.396805
2020-05-21,79.2125015258789,102688800,1510052700926.2,0.16066,10.396805
2020-05-22,79.72250366210938,81803200,1510052700926.2,0.16066,10.396805
2020-05-26,79.18250274658203,125522000,1510052700926.2,0.16066,10.396805
2020-05-27,79.52749633789062,112945200,1510052700926.2,0.16066,10.396805
2020-05-28,79.5625,133560800,1510052700926.2,0.16066,10.396805
2020-05-29,79.48500061035156,153532400,1510052700926.2,0.16066,10.396805
2020-06-01,80.4625015258789,80791200,1510052700926.2,0.16066,10.396805
2020-06-02,80.83499908447266,87642800,1510052700926.2,0.16066,10.396805
2020-06-03,81.27999877929688,104491200,1510052700926.2,0.16066,10.396805
2020-06-04,80.58000183105469,87560400,1510052700926.2,0.16066,10.396805
2020-06-05,82.875,137250400,1510052700926.2,0.16066,10.396805
2020-06-08,83.36499786376953,95654400,1510052700926.2,0.16066,10.396805
2020-06-09,85.99749755859375,147712400,1510052700926.2,0.16066,10.396805
2020-06-10,88.20999908447266,166651600,1510052700926.2,0.16066,10.396805
2020-06-11,83.9749984741211,201662400,1510052700926.2,0.16066,10.396805
2020-06-12,84.69999694824219,200146000,1510052700926.2,0.16066,10.396805
2020-06-15,85.74749755859375,138808800,1510052700926.2,0.16066,10.396805
2020-06-16,88.0199966430664,165428800,1510052700926.2,0.16066,10.396805
2020-06-17,87.89749908447266,114406400,1510052700926.2,0.16066,10.396805
2020-06-18,87.93250274658203,96820400,1510052700926.2,0.16066,10.396805
2020-06-19,87.43000030517578,264476000,1510052700926.2,0.16066,10.396805
2020-06-22,89.71749877929688,135445200,1510052700926.2,0.16066,10.396805
2020-06-23,91.63249969482422,212155600,1510052700926.2,0.16066,10.396805
2020-06-24,90.01499938964844,192623200,1510052700926.2,0.16066,10.396805
2020-06-25,91.20999908447266,137522400,1510052700926.2,0.16066,10.396805
2020-06-26,88.40750122070312,205256800,1510052700926.2,0.16066,10.396805
2020-06-29,90.44499969482422,130646000,1933295979316.6,0.153235,11.533632
2020-06-30,91.1999969482422,140223200,1933295979316.6,0.153235,11.533632
2020-07-01,91.02749633789062,110737200,1933295979316.6,0.153235,11.533632
2020-07-02,91.02749633789062,114041600,1933295979316.6,0.153235,11.533632
2020-07-06,93.4625015258789,118655600,1933295979316.6,0.153235,11.533632
2020-07-07,93.17250061035156,112424400,1933295979316.6,0.153235,11.533632
2020-07-08,95.34249877929688,117092000,1933295979316.6,0.153235,11.533632
2020-07-09,95.75250244140624,125642800,1933295979316.6,0.153235,11.533632
2020-07-10,95.91999816894533,90257200,1933295979316.6,0.153235,11.533632
2020-07-13,95.47750091552734,191649200,1933295979316.6,0.153235,11.533632
2020-07-14,97.05750274658205,170989200,1933295979316.6,0.153235,11.533632
2020-07-15,97.7249984741211,153198000,1933295979316.6,0.153235,11.533632
2020-07-16,96.52249908447266,110577600,1933295979316.6,0.153235,11.533632
2020-07-17,96.32749938964844,92186800,1933295979316.6,0.153235,11.533632
2020-07-20,98.35749816894533,90318000,1933295979316.6,0.153235,11.533632
2020-07-21,97.0,103433200,1933295979316.6,0.153235,11.533632
2020-07-22,97.27249908447266,89001600,1933295979316.6,0.153235,11.533632
2020-07-23,92.84500122070312,197004400,1933295979316.6,0.153235,11.533632
2020-07-24,92.61499786376952,185438800,1933295979316.6,0.153235,11.533632
2020-07-27,94.80999755859376,121214000,1933295979316.6,0.153235,11.533632
2020-07-28,93.25250244140624,103625600,1933295979316.6,0.153235,11.533632
2020-07-29,95.04000091552734,90329200,1933295979316.6,0.153235,11.533632
2020-07-30,96.19000244140624,158130000,1933295979316.6,0.153235,11.533632
2020-07-31,106.26000213623048,374336800,1933295979316.6,0.153235,11.533632
2020-08-03,108.9375,308151200,1933295979316.6,0.153235,11.533632
2020-08-04,109.66500091552734,173071600,1933295979316.6,0.153235,11.533632
2020-08-05,110.0625,121776800,1933295979316.6,0.153235,11.533632
2020-08-06,113.90249633789062,202428800,1933295979316.6,0.153235,11.533632
2020-08-07,111.1125030517578,198045600,1933295979316.6,0.153235,11.533632
2020-08-10,112.72750091552734,212403600,1933295979316.6,0.153235,11.533632
2020-08-11,109.375,187902400,1933295979316.6,0.153235,11.533632
2020-08-12,113.01000213623048,165598000,1933295979316.6,0.153235,11.533632
2020-08-13,115.01000213623048,210082000,1933295979316.6,0.153235,11.533632
2020-08-14,114.90750122070312,165565200,1933295979316.6,0.153235,11.533632
2020-08-17,114.60749816894533,119561600,1933295979316.6,0.153235,11.533632
2020-08-18,115.5625,105633600,1933295979316.6,0.153235,11.533632
2020-08-19,115.7074966430664,145538000,1933295979316.6,0.153235,11.533632
2020-08-20,118.2750015258789,126907200,1933295979316.6,0.153235,11.533632
2020-08-21,124.37000274658205,338054800,1933295979316.6,0.153235,11.533632
2020-08-24,125.85749816894533,345937600,1933295979316.6,0.153235,11.533632
2020-08-25,124.8249969482422,211495600,1933295979316.6,0.153235,11.533632
2020-08-26,126.52249908447266,163022400,1933295979316.6,0.153235,11.533632
2020-08-27,125.01000213623048,155552400,1933295979316.6,0.153235,11.533632
2020-08-28,124.80750274658205,187630000,1933295979316.6,0.153235,11.533632
2020-08-31,129.0399932861328,225702700,1933295979316.6,0.153235,11.533632
2020-09-01,134.17999267578125,151948100,1933295979316.6,0.153235,11.533632
2020-09-02,131.39999389648438,200119000,1933295979316.6,0.153235,11.533632
2020-09-03,120.87999725341795,257599600,1933295979316.6,0.153235,11.533632
2020-09-04,120.95999908447266,332607200,1933295979316.6,0.153235,11.533632
2020-09-08,112.81999969482422,231366600,1933295979316.6,0.153235,11.533632
2020-09-09,117.31999969482422,176940500,1933295979316.6,0.153235,11.533632
2020-09-10,113.48999786376952,182274400,1933295979316.6,0.153235,11.533632
2020-09-11,112.0,180860300,1933295979316.6,0.153235,11.533632
2020-09-14,115.36000061035156,140150100,1933295979316.6,0.153235,11.533632
2020-09-15,115.54000091552734,184642000,1933295979316.6,0.153235,11.533632
2020-09-16,112.12999725341795,154679000,1933295979316.6,0.153235,11.533632
2020-09-17,110.33999633789062,178011000,1933295979316.6,0.153235,11.533632
2020-09-18,106.83999633789062,287104900,1933295979316.6,0.153235,11.533632
2020-09-21,110.08000183105467,195713800,1933295979316.6,0.153235,11.533632
2020-09-22,111.80999755859376,183055400,1933295979316.6,0.153235,11.533632
2020-09-23,107.12000274658205,150718700,1933295979316.6,0.153235,11.533632
2020-09-24,108.22000122070312,167743300,1933295979316.6,0.153235,11.533632
2020-09-25,112.27999877929688,149981400,1933295979316.6,0.153235,11.533632
2020-09-28,114.95999908447266,137672400,2222417838692.0,0.09686,11.075143
2020-09-29,114.08999633789062,99382200,2222417838692.0,0.09686,11.075143
2020-09-30,115.80999755859376,142675200,2222417838692.0,0.09686,11.075143
2020-10-01,116.79000091552734,116120400,2222417838692.0,0.09686,11.075143
2020-10-02,113.0199966430664,144712000,2222417838692.0,0.09686,11.075143
2020-10-05,116.5,106243800,2222417838692.0,0.09686,11.075143
2020-10-06,113.16000366210938,161498200,2222417838692.0,0.09686,11.075143
2020-10-07,115.08000183105467,96849000,2222417838692.0,0.09686,11.075143
2020-10-08,114.97000122070312,83477200,2222417838692.0,0.09686,11.075143
2020-10-09,116.97000122070312,100506900,2222417838692.0,0.09686,11.075143
2020-10-12,124.4000015258789,240226800,2222417838692.0,0.09686,11.075143
2020-10-13,121.0999984741211,262330500,2222417838692.0,0.09686,11.075143
2020-10-14,121.19000244140624,150712000,2222417838692.0,0.09686,11.075143
2020-10-15,120.70999908447266,112559200,2222417838692.0,0.09686,11.075143
2020-10-16,119.0199966430664,115393800,2222417838692.0,0.09686,11.075143
2020-10-19,115.9800033569336,120639300,2222417838692.0,0.09686,11.075143
2020-10-20,117.51000213623048,124423700,2222417838692.0,0.09686,11.075143
2020-10-21,116.87000274658205,89946000,2222417838692.0,0.09686,11.075143
2020-10-22,115.75,101988000,2222417838692.0,0.09686,11.075143
2020-10-23,115.04000091552734,82572600,2222417838692.0,0.09686,11.075143
2020-10-26,115.0500030517578,111850700,2222417838692.0,0.09686,11.075143
2020-10-27,116.5999984741211,92276800,2222417838692.0,0.09686,11.075143
2020-10-28,111.1999969482422,143937800,2222417838692.0,0.09686,11.075143
2020-10-29,115.31999969482422,146129200,2222417838692.0,0.09686,11.075143
2020-10-30,108.86000061035156,190272600,2222417838692.0,0.09686,11.075143
2020-11-02,108.7699966430664,122866900,2222417838692.0,0.09686,11.075143
2020-11-03,110.44000244140624,107624400,2222417838692.0,0.09686,11.075143
2020-11-04,114.9499969482422,138235500,2222417838692.0,0.09686,11.075143
2020-11-05,119.02999877929688,126387100,2222417838692.0,0.09686,11.075143
2020-11-06,118.69000244140624,114457900,2222417838692.0,0.09686,11.075143
2020-11-09,116.31999969482422,154515300,2222417838692.0,0.09686,11.075143
2020-11-10,115.97000122070312,138023400,2222417838692.0,0.09686,11.075143
2020-11-11,119.48999786376952,112295000,2222417838692.0,0.09686,11.075143
2020-11-12,119.20999908447266,103162300,2222417838692.0,0.09686,11.075143
2020-11-13,119.26000213623048,81581900,2222417838692.0,0.09686,11.075143
2020-11-16,120.3000030517578,91183000,2222417838692.0,0.09686,11.075143
2020-11-17,119.38999938964844,74271000,2222417838692.0,0.09686,11.075143
2020-11-18,118.02999877929688,76322100,2222417838692.0,0.09686,11.075143
2020-11-19,118.63999938964844,74113000,2222417838692.0,0.09686,11.075143
2020-11-20,117.33999633789062,73604300,2222417838692.0,0.09686,11.075143
2020-11-23,113.8499984741211,127959300,2222417838692.0,0.09686,11.075143
2020-11-24,115.16999816894533,113874200,2222417838692.0,0.09686,11.075143
2020-11-25,116.02999877929688,76499200,2222417838692.0,0.09686,11.075143
2020-11-27,116.58999633789062,46691300,2222417838692.0,0.09686,11.075143
2020-11-30,119.0500030517578,169410200,2222417838692.0,0.09686,11.075143
2020-12-01,122.72000122070312,127728200,2222417838692.0,0.09686,11.075143
2020-12-02,123.08000183105467,89004200,2222417838692.0,0.09686,11.075143
2020-12-03,122.94000244140624,78967600,2222417838692.0,0.09686,11.075143
2020-12-04,122.25,78260400,2222417838692.0,0.09686,11.075143
2020-12-07,123.75,86712000,2222417838692.0,0.09686,11.075143
2020-12-08,124.37999725341795,82225500,2222417838692.0,0.09686,11.075143
2020-12-09,121.77999877929688,115089200,2222417838692.0,0.09686,11.075143
2020-12-10,123.23999786376952,81312200,2222417838692.0,0.09686,11.075143
2020-12-11,122.41000366210938,86939800,2222417838692.0,0.09686,11.075143
2020-12-14,121.77999877929688,79184500,2222417838692.0,0.09686,11.075143
2020-12-15,127.87999725341795,157243700,2222417838692.0,0.09686,11.075143
2020-12-16,127.80999755859376,98208600,2222417838692.0,0.09686,11.075143
2020-12-17,128.6999969482422,94359800,2222417838692.0,0.09686,11.075143
2020-12-18,126.66000366210938,192541500,2222417838692.0,0.09686,11.075143
2020-12-21,128.22999572753906,121251600,2222417838692.0,0.09686,11.075143
2020-12-22,131.8800048828125,168904800,2222417838692.0,0.09686,11.075143
2020-12-23,130.9600067138672,88223700,2222417838692.0,0.09686,11.075143
2020-12-24,131.97000122070312,54930100,2222417838692.0,0.09686,11.075143
2020-12-28,136.69000244140625,124486200,2022223567054.5,0.118057,10.568973
2020-12-29,134.8699951171875,121047300,2022223567054.5,0.118057,10.568973
2020-12-30,133.72000122070312,96452100,2022223567054.5,0.118057,10.568973
2020-12-31,132.69000244140625,99116600,2022223567054.5,0.118057,10.568973
2021-01-04,129.41000366210938,143301900,2022223567054.5,0.118057,10.568973
2021-01-05,131.00999450683594,97664900,2022223567054.5,0.118057,10.568973
2021-01-06,126.5999984741211,155088000,2022223567054.5,0.118057,10.568973
2021-01-07,130.9199981689453,109578200,2022223567054.5,0.118057,10.568973
2021-01-08,132.0500030517578,105158200,2022223567054.5,0.118057,10.568973
2021-01-11,128.97999572753906,100384500,2022223567054.5,0.118057,10.568973
2021-01-12,128.8000030517578,91951100,2022223567054.5,0.118057,10.568973
2021-01-13,130.88999938964844,88636800,2022223567054.5,0.118057,10.568973
2021-01-14,128.91000366210938,90221800,2022223567054.5,0.118057,10.568973
2021-01-15,127.13999938964844,111598500,2022223567054.5,0.118057,10.568973
2021-01-19,127.83000183105467,90757300,2022223567054.5,0.118057,10.568973
2021-01-20,132.02999877929688,104319500,2022223567054.5,0.118057,10.568973
2021-01-21,136.8699951171875,120150900,2022223567054.5,0.118057,10.568973
2021-01-22,139.07000732421875,114459400,2022223567054.5,0.118057,10.568973
2021-01-25,142.9199981689453,157611700,2022223567054.5,0.118057,10.568973
2021-01-26,143.16000366210938,98390600,2022223567054.5,0.118057,10.568973
2021-01-27,142.05999755859375,140843800,2022223567054.5,0.118057,10.568973
2021-01-28,137.08999633789062,142621100,2022223567054.5,0.118057,10.568973
2021-01-29,131.9600067138672,177523800,2022223567054.5,0.118057,10.568973
2021-02-01,134.13999938964844,106239800,2022223567054.5,0.118057,10.568973
2021-02-02,134.99000549316406,83305400,2022223567054.5,0.118057,10.568973
2021-02-03,133.94000244140625,89880900,2022223567054.5,0.118057,10.568973
2021-02-04,137.38999938964844,84183100,2022223567054.5,0.118057,10.568973
2021-02-05,136.75999450683594,75693800,2022223567054.5,0.118057,10.568973
2021-02-08,136.91000366210938,71297200,2022223567054.5,0.118057,10.568973
2021-02-09,136.00999450683594,76774200,2022223567054.5,0.118057,10.568973
2021-02-10,135.38999938964844,73046600,2022223567054.5,0.118057,10.568973
2021-02-11,135.1300048828125,64280000,2022223567054.5,0.118057,10.568973
2021-02-12,135.3699951171875,60145100,2022223567054.5,0.118057,10.568973
2021-02-16,133.19000244140625,80576300,2022223567054.5,0.118057,10.568973
2021-02-17,130.83999633789062,97918500,2022223567054.5,0.118057,10.568973
2021-02-18,129.7100067138672,96856700,2022223567054.5,0.118057,10.568973
2021-02-19,129.8699951171875,87668800,2022223567054.5,0.118057,10.568973
2021-02-22,126.0,103916400,2022223567054.5,0.118057,10.568973
2021-02-23,125.86000061035156,158273000,2022223567054.5,0.118057,10.568973
2021-02-24,125.3499984741211,111039900,2022223567054.5,0.118057,10.568973
2021-02-25,120.98999786376952,148199500,2022223567054.5,0.118057,10.568973
2021-02-26,121.26000213623048,164560400,2022223567054.5,0.118057,10.568973
2021-03-01,127.79000091552734,116307900,2022223567054.5,0.118057,10.568973
2021-03-02,125.12000274658205,102260900,2022223567054.5,0.118057,10.568973
2021-03-03,122.05999755859376,112966300,2022223567054.5,0.118057,10.568973
2021-03-04,120.12999725341795,178155000,2022223567054.5,0.118057,10.568973
2021-03-05,121.41999816894533,153766600,2022223567054.5,0.118057,10.568973
2021-03-08,116.36000061035156,154376600,2022223567054.5,0.118057,10.568973
2021-03-09,121.08999633789062,129525800,2022223567054.5,0.118057,10.568973
2021-03-10,119.9800033569336,111943300,2022223567054.5,0.118057,10.568973
2021-03-11,121.95999908447266,103026500,2022223567054.5,0.118057,10.568973
2021-03-12,121.02999877929688,88105100,2022223567054.5,0.118057,10.568973
2021-03-15,123.98999786376952,92403800,2022223567054.5,0.118057,10.568973
2021-03-16,125.56999969482422,115227900,2022223567054.5,0.118057,10.568973
2021-03-17,124.76000213623048,111932600,2022223567054.5,0.118057,10.568973
2021-03-18,120.52999877929688,121229700,2022223567054.5,0.118057,10.568973
2021-03-19,119.98999786376952,185549500,2022223567054.5,0.118057,10.568973
2021-03-22,123.38999938964844,111912300,2022223567054.5,0.118057,10.568973
2021-03-23,122.54000091552734,95467100,2022223567054.5,0.118057,10.568973
2021-03-24,120.08999633789062,88530500,2022223567054.5,0.118057,10.568973
2021-03-25,120.58999633789062,98844700,2022223567054.5,0.118057,10.568973
2021-03-26,121.20999908447266,94071200,2022223567054.5,0.118057,10.568973
2021-03-29,121.38999938964844,80819200,2205159378358.6,0.136663,10.078356
2021-03-30,119.9000015258789,85671900,2205159378358.6,0.136663,10.078356
2021-03-31,122.1500015258789,118323800,2205159378358.6,0.136663,10.078356
2021-04-01,123.0,75089100,2205159378358.6,0.136663,10.078356
2021-04-05,125.9000015258789,88651200,2205159378358.6,0.136663,10.078356
2021-04-06,126.20999908447266,80171300,2205159378358.6,0.136663,10.078356
2021-04-07,127.9000015258789,83466700,2205159378358.6,0.136663,10.078356
2021-04-08,130.36000061035156,88844600,2205159378358.6,0.136663,10.078356
2021-04-09,133.0,106686700,2205159378358.6,0.136663,10.078356
2021-04-12,131.24000549316406,91420000,2205159378358.6,0.136663,10.078356
2021-04-13,134.42999267578125,91266500,2205159378358.6,0.136663,10.078356
2021-04-14,132.02999877929688,87222800,2205159378358.6,0.136663,10.078356
2021-04-15,134.5,89347100,2205159378358.6,0.136663,10.078356
2021-04-16,134.16000366210938,84922400,2205159378358.6,0.136663,10.078356
2021-04-19,134.83999633789062,94264200,2205159378358.6,0.136663,10.078356
2021-04-20,133.11000061035156,94812300,2205159378358.6,0.136663,10.078356
2021-04-21,133.5,68847100,2205159378358.6,0.136663,10.078356
2021-04-22,131.94000244140625,84566500,2205159378358.6,0.136663,10.078356
2021-04-23,134.32000732421875,78657500,2205159378358.6,0.136663,10.078356
2021-04-26,134.72000122070312,66905100,2205159378358.6,0.136663,10.078356
2021-04-27,134.38999938964844,66015800,2205159378358.6,0.136663,10.078356
2021-04-28,133.5800018310547,107760100,2205159378358.6,0.136663,10.078356
2021-04-29,133.47999572753906,151101000,2205159378358.6,0.136663,10.078356
